id_commande,date_commande,id_client,ville,categorie,nom_produit,prix_unitaire,quantite,remise,cout_livraison,methode_paiement,canal_marketing,cout_marketing,statut_commande,chiffre_affaires,marge_brute,profit_net,mois,indicateur_retour,indicateur_annulation,nombre_commandes_par_client,valeur_vie_client
CMD100133,2025-08-24,C0041,Lomé,Maison,Produit_Maison_36,74.28,1,0.07,8.46,Mobile Money,Email,1.11,Livrée,69.0804,24.17814,14.608139999999999,2025-08,0,0,15,3573.78165
CMD100134,2025-07-20,C0209,Lomé,Beauté,Produit_Beauté_19,35.32,2,0.1,5.11,Paiement à la livraison,Email,1.05,Livrée,63.576,34.966800000000006,28.806800000000006,2025-07,0,0,13,4203.8433
CMD100135,2025-07-09,C0361,Kinshasa,Mode,Produit_Mode_5,36.08,1,0.05,6.0,Paiement à la livraison,Email,0.75,Livrée,34.275999999999996,15.424199999999999,8.674199999999999,2025-07,0,0,11,3186.2242
CMD100136,2025-12-23,C0135,Brazzaville,Beauté,Produit_Beauté_28,25.72,3,0.06,2.15,Mobile Money,Email,1.72,Livrée,72.53039999999999,39.89171999999999,36.021719999999995,2025-12,0,0,21,4106.4007
CMD100137,2025-07-30,C0331,Kinshasa,Électronique,Produit_Électronique_10,258.23,3,0.29,3.56,Virement,Instagram Ads,11.55,Retournée,550.0299,82.504485,67.394485,2025-07,1,0,16,2685.3838
CMD100138,2025-07-19,C0157,Dakar,Électronique,Produit_Électronique_29,645.9,1,0.05,5.31,Virement,Google Ads,6.58,Livrée,613.6049999999999,92.04074999999999,80.15074999999999,2025-07,0,0,26,11553.7392
CMD100139,2025-08-01,C0155,Kinshasa,Électronique,Produit_Électronique_33,433.37,3,0.08,9.34,Virement,Influenceur,6.96,Livrée,1196.1012,179.41518,163.11517999999998,2025-08,0,0,17,4360.2110999999995
CMD100140,2025-11-16,C0041,Kinshasa,Mode,Produit_Mode_48,41.525,1,0.29,3.7,Paiement à la livraison,Google Ads,7.42,Livrée,29.482749999999996,13.267237499999998,2.1472374999999975,2025-11,0,0,15,3573.78165
CMD100141,2025-09-21,C0052,Abidjan,Mode,Produit_Mode_49,57.28,1,0.24,8.81,Carte,Influenceur,15.71,Livrée,43.5328,19.589760000000002,-4.9302399999999995,2025-09,0,0,19,3073.392
CMD100142,2025-12-20,C1180,Lomé,Beauté,Produit_Beauté_31,20.46,3,0.02,2.19,Mobile Money,Email,1.79,Livrée,60.1524,33.08382,29.103820000000002,2025-12,0,0,1,60.1524
CMD100143,2025-11-10,C1876,Dakar,Beauté,Produit_Beauté_41,28.46,3,0.15,7.56,Paiement à la livraison,Instagram Ads,10.94,Livrée,72.573,39.91515,21.415149999999997,2025-11,0,0,2,217.09500000000003
CMD100144,2025-11-03,C0962,Abidjan,Mode,Produit_Mode_21,54.65,3,0.25,4.12,Virement,Instagram Ads,11.03,Livrée,122.96249999999999,55.333124999999995,40.183125,2025-11,0,0,2,695.2705
CMD100145,2025-12-19,C0082,Douala,Beauté,Produit_Beauté_43,33.83,1,0.1,8.4,Virement,Instagram Ads,8.55,Livrée,30.447,16.74585,-0.20415000000000028,2025-12,0,0,23,7355.589199999999
CMD100146,2025-10-11,C1126,Douala,Électronique,Produit_Électronique_21,439.71,2,0.16,9.96,Carte,Instagram Ads,6.9,Annulée,0.0,0.0,-16.86,2025-10,0,1,2,164.77679999999998
CMD100148,2025-11-16,C0027,Kinshasa,Mode,Produit_Mode_40,59.71,3,0.1,6.32,Virement,Influenceur,18.83,Livrée,161.217,72.54765,47.39765000000001,2025-11,0,0,22,6693.35085
CMD100149,2025-11-05,C1556,Douala,Maison,Produit_Maison_36,71.42,2,0.25,2.5,Virement,Instagram Ads,13.65,Annulée,0.0,0.0,-16.15,2025-11,0,1,2,226.43280000000001
CMD100150,2025-08-03,C0897,Kinshasa,Électronique,Produit_Électronique_8,261.19,2,0.1,6.13,Paiement à la livraison,Influenceur,13.61,Livrée,470.142,70.5213,50.7813,2025-08,0,0,3,524.5341
CMD100151,2025-07-08,C1246,Douala,Maison,Produit_Maison_36,58.49,2,0.04,7.39,Virement,Email,1.1,Livrée,112.3008,39.305279999999996,30.815279999999994,2025-07,0,0,2,167.1408
CMD100152,2025-07-04,C0047,Dakar,Mode,Produit_Mode_30,34.58,2,0.15,7.13,Carte,Instagram Ads,6.74,Livrée,58.785999999999994,26.453699999999998,12.583699999999999,2025-07,0,0,16,4258.9491
CMD100153,2025-07-31,C0315,Kinshasa,Beauté,Produit_Beauté_33,21.4,2,0.2,9.62,Virement,Instagram Ads,6.39,Livrée,34.24,18.832000000000004,2.8220000000000054,2025-07,0,0,22,6976.995800000001
CMD100154,2025-12-28,C0247,Kinshasa,Maison,Produit_Maison_30,117.58,1,0.07,9.01,Mobile Money,Instagram Ads,12.77,Livrée,109.34939999999999,38.27228999999999,16.492289999999993,2025-12,0,0,10,2567.9197999999997
CMD100155,2025-11-19,C0097,Cotonou,Mode,Produit_Mode_5,41.35,1,0.2,3.69,Mobile Money,Instagram Ads,8.65,Livrée,33.080000000000005,14.886000000000003,2.546000000000003,2025-11,0,0,16,3939.10955
CMD100156,2025-09-09,C1749,Kinshasa,Mode,Produit_Mode_1,17.56,3,0.09,2.5,Virement,Instagram Ads,6.21,Livrée,47.93879999999999,21.572459999999996,12.862459999999995,2025-09,0,0,2,259.9248
CMD100157,2025-09-11,C1715,Brazzaville,Mode,Produit_Mode_10,53.23,1,0.11,8.34,Paiement à la livraison,Instagram Ads,6.74,Livrée,47.3747,21.318614999999998,6.238614999999998,2025-09,0,0,2,142.30949999999999
CMD100158,2025-10-23,C0176,Dakar,Mode,Produit_Mode_30,45.71,2,0.23,2.15,Paiement à la livraison,Google Ads,5.08,Livrée,70.3934,31.677030000000002,24.447030000000005,2025-10,0,0,22,4778.5152
CMD100159,2025-09-21,C1428,Lomé,Électronique,Produit_Électronique_15,139.14,2,0.2,2.52,Paiement à la livraison,Instagram Ads,8.24,Livrée,222.624,33.3936,22.6336,2025-09,0,0,5,1592.3001000000002
CMD100160,2025-10-14,C0381,Kinshasa,Électronique,Produit_Électronique_25,497.93,1,0.01,5.81,Paiement à la livraison,Google Ads,4.62,Livrée,492.9507,73.942605,63.512605,2025-10,0,0,11,1612.4147
CMD100161,2025-12-17,C1335,Abidjan,Mode,Produit_Mode_3,20.38,2,0.29,8.47,Paiement à la livraison,Instagram Ads,6.33,Livrée,28.9396,13.02282,-1.7771800000000013,2025-12,0,0,4,546.9898999999999
CMD100162,2025-08-02,C0302,Abidjan,Électronique,Produit_Électronique_29,389.48,1,0.05,5.6,Carte,Google Ads,4.13,Livrée,370.006,55.500899999999994,45.77089999999999,2025-08,0,0,17,3134.6522
CMD100163,2025-07-26,C0233,Kinshasa,Électronique,Produit_Maison_27,126.11,1,0.0,2.84,Mobile Money,Email,1.62,Retournée,126.11,18.9165,14.456499999999998,2025-07,1,0,12,2677.4373
CMD100164,2025-12-15,C0153,Douala,Électronique,Produit_Électronique_40,307.71,3,0.09,8.64,Virement,Influenceur,12.79,Livrée,840.0482999999999,126.00724499999998,104.57724499999998,2025-12,0,0,17,2289.8337
CMD100165,2025-12-25,C0041,Abidjan,Électronique,Produit_Électronique_21,127.37,3,0.29,3.65,Paiement à la livraison,Instagram Ads,7.95,Livrée,271.2981,40.694714999999995,29.094714999999997,2025-12,0,0,15,3573.78165
CMD100166,2025-12-08,C1555,Kinshasa,Électronique,Produit_Électronique_40,477.0,2,0.09,5.89,Carte,Email,0.69,Livrée,868.14,130.221,123.641,2025-12,0,0,5,1093.0891
CMD100167,2025-07-18,C0350,Douala,Maison,Produit_Maison_28,168.99,2,0.13,5.52,Carte,Instagram Ads,14.28,Livrée,294.0426,102.91490999999999,83.11491,2025-07,0,0,17,5553.1116999999995
CMD100168,2025-07-26,C1441,Libreville,Mode,Produit_Mode_11,32.74,3,0.21,9.35,Paiement à la livraison,Influenceur,17.54,Livrée,77.5938,34.917210000000004,8.027210000000004,2025-07,0,0,3,440.5168
CMD100169,2025-12-25,C0014,Lomé,Mode,Produit_Mode_19,35.03,1,0.24,8.03,Carte,Influenceur,9.12,Retournée,26.6228,11.980260000000001,-5.169739999999997,2025-12,1,0,13,3426.8622000000005
CMD100170,2025-09-30,C0074,Douala,Électronique,Produit_Électronique_11,335.18,1,0.08,6.34,Mobile Money,Google Ads,7.2,Livrée,308.36560000000003,46.25484,32.714839999999995,2025-09,0,0,12,3523.5828
CMD100171,2025-08-14,C0195,Douala,Mode,Produit_Mode_15,44.71,3,0.09,3.29,Mobile Money,Instagram Ads,5.94,Livrée,122.0583,54.926235000000005,45.69623500000001,2025-08,0,0,19,4920.6871
CMD100172,2025-10-27,C0941,Lomé,Mode,Produit_Mode_30,48.09,3,0.25,3.5,Carte,Email,1.33,Livrée,108.20250000000001,48.69112500000001,43.86112500000001,2025-10,0,0,3,561.1918
CMD100173,2025-09-12,C0323,Lomé,Mode,Produit_Mode_38,45.12,2,0.26,7.43,Virement,Google Ads,6.75,Livrée,66.77759999999999,30.049919999999997,15.869919999999997,2025-09,0,0,15,4000.8675000000003
CMD100174,2025-09-15,C0868,Cotonou,Beauté,Produit_Beauté_20,26.85,2,0.16,5.3,Paiement à la livraison,Instagram Ads,12.22,Livrée,45.108000000000004,24.809400000000004,7.289400000000002,2025-09,0,0,3,539.6788
CMD100175,2025-08-20,C1747,Kinshasa,Beauté,Produit_Beauté_25,26.54,2,0.1,7.79,Mobile Money,Instagram Ads,8.88,Livrée,47.772,26.2746,9.6046,2025-08,0,0,3,482.76
CMD100176,2025-11-24,C0151,Kinshasa,Électronique,Produit_Électronique_2,370.7,2,0.06,7.56,Virement,Email,0.98,Livrée,696.9159999999999,104.53739999999999,95.99739999999998,2025-11,0,0,17,3920.9179
CMD100177,2025-12-16,C0004,Brazzaville,Maison,Produit_Maison_39,119.78,1,0.05,2.71,Carte,Google Ads,4.64,Livrée,113.791,39.82684999999999,32.47684999999999,2025-12,0,0,18,5408.97775
CMD100178,2025-11-05,C1849,Douala,Électronique,Produit_Électronique_15,422.78,1,0.05,7.92,Virement,Google Ads,7.96,Livrée,401.64099999999996,60.24614999999999,44.36614999999999,2025-11,0,0,2,522.8348
CMD100179,2025-12-10,C0128,Kinshasa,Maison,Produit_Maison_41,143.07,1,0.02,9.44,Mobile Money,Influenceur,15.16,Livrée,140.2086,49.07301,24.47301,2025-12,0,0,16,3832.7509
CMD100180,2025-07-25,C1323,Kinshasa,Beauté,Produit_Beauté_3,21.71,1,0.02,2.64,Paiement à la livraison,Google Ads,5.41,Livrée,21.2758,11.701690000000001,3.6516900000000003,2025-07,0,0,4,1849.4524999999999
CMD100181,2025-11-26,C0067,Douala,Maison,Produit_Maison_21,141.15,1,0.0,9.38,Virement,Google Ads,3.66,Annulée,0.0,0.0,-13.040000000000001,2025-11,0,1,20,8476.4071
CMD100182,2025-10-15,C0067,Kinshasa,Mode,Produit_Mode_34,53.29,2,0.1,2.27,Virement,Instagram Ads,9.5,Livrée,95.922,43.1649,31.3949,2025-10,0,0,20,8476.4071
CMD100183,2025-11-06,C1700,Libreville,Électronique,Produit_Électronique_19,316.88,1,0.13,6.39,Paiement à la livraison,Instagram Ads,12.72,Livrée,275.6856,41.35284,22.24284,2025-11,0,0,2,376.2516
CMD100184,2025-09-25,C0959,Cotonou,Électronique,Produit_Électronique_49,539.17,2,0.1,5.71,Mobile Money,Google Ads,3.99,Livrée,970.506,145.5759,135.87589999999997,2025-09,0,0,3,1259.226
CMD100186,2025-10-02,C0202,Kinshasa,Maison,Produit_Maison_30,160.48,3,0.05,9.57,Carte,Google Ads,5.42,Retournée,457.36799999999994,160.07879999999997,145.0888,2025-10,1,0,15,3931.2294
CMD100187,2025-10-03,C1376,Dakar,Beauté,Produit_Beauté_41,6.73,2,0.05,4.85,Paiement à la livraison,Influenceur,5.79,Livrée,12.787,7.032850000000001,-3.607149999999999,2025-10,0,0,3,319.618
CMD100188,2025-10-04,C0119,Lomé,Maison,Produit_Maison_40,34.67,1,0.13,9.04,Virement,Instagram Ads,12.57,Livrée,30.1629,10.557015,-11.052985,2025-10,0,0,22,5905.2037
CMD100189,2025-08-26,C1301,Kinshasa,Maison,Produit_Maison_42,118.54,1,0.08,4.26,Virement,Email,1.33,Livrée,109.05680000000001,38.16988,32.57988,2025-08,0,0,1,109.05680000000001
CMD100190,2025-10-13,C0023,Lomé,Mode,Produit_Mode_32,27.95,3,0.24,8.34,Virement,Instagram Ads,14.64,Livrée,63.726,28.6767,5.6967,2025-10,0,0,12,1585.9358
CMD100191,2025-07-30,C0275,Dakar,Mode,Produit_Mode_24,8.05,3,0.1,3.33,Paiement à la livraison,Google Ads,5.24,Livrée,21.735000000000003,9.780750000000001,1.2107500000000009,2025-07,0,0,14,3459.6516
CMD100192,2025-12-19,C1426,Abidjan,Beauté,Produit_Beauté_38,45.35,3,0.27,2.67,Paiement à la livraison,Instagram Ads,11.54,Livrée,99.3165,54.624075000000005,40.414075000000004,2025-12,0,0,4,258.0529
CMD100193,2025-08-09,C1341,Lomé,Électronique,Produit_Maison_40,127.31,2,0.3,9.98,Paiement à la livraison,Instagram Ads,9.85,Livrée,178.23399999999998,26.735099999999996,6.905099999999996,2025-08,0,0,2,226.6914
CMD100194,2025-10-13,C0572,Dakar,Maison,Produit_Maison_14,135.6,3,0.07,8.87,Virement,Email,0.62,Retournée,378.32399999999996,132.41339999999997,122.92339999999996,2025-10,1,0,3,458.47159999999997
CMD100195,2025-10-22,C0120,Douala,Beauté,Produit_Beauté_35,18.82,3,0.1,8.55,Virement,Google Ads,4.57,Livrée,50.814,27.9477,14.8277,2025-10,0,0,29,9542.2145
CMD100196,2025-12-13,C0203,Douala,Électronique,Produit_Maison_6,101.72,2,0.11,7.21,Paiement à la livraison,Instagram Ads,6.42,Livrée,181.0616,27.15924,13.52924,2025-12,0,0,22,3768.5659
CMD100197,2025-12-17,C0327,Abidjan,Beauté,Produit_Beauté_4,22.58,1,0.08,4.52,Carte,Google Ads,6.7,Livrée,20.7736,11.42548,0.20548000000000055,2025-12,0,0,15,5507.2686
CMD100198,2025-09-24,C0064,Dakar,Électronique,Produit_Électronique_5,456.35,1,0.03,3.7,Mobile Money,Google Ads,5.56,Livrée,442.65950000000004,66.398925,57.138925,2025-09,0,0,11,3807.7775
CMD100199,2025-11-19,C0110,Abidjan,Électronique,Produit_Électronique_22,417.91,2,0.09,7.21,Mobile Money,Google Ads,3.3,Livrée,760.5962000000001,114.08943000000001,103.57943000000002,2025-11,0,0,14,4151.6142
CMD100200,2025-08-07,C1220,Kinshasa,Maison,Produit_Maison_9,104.83,2,0.09,5.38,Mobile Money,Email,1.07,Retournée,190.7906,66.77671,60.32670999999999,2025-08,1,0,7,733.2510000000001
CMD100201,2025-11-16,C0089,Dakar,Électronique,Produit_Électronique_9,389.95000000000005,2,0.1,8.72,Carte,Influenceur,15.19,Retournée,701.9100000000001,105.2865,81.37650000000001,2025-11,1,0,18,4906.7609
CMD100202,2025-07-04,C0121,Dakar,Maison,Produit_Maison_12,201.67,1,0.27,3.94,Carte,Instagram Ads,6.13,Livrée,147.2191,51.52668499999999,41.45668499999999,2025-07,0,0,16,4901.8297
CMD100203,2025-09-06,C0379,Douala,Électronique,Produit_Électronique_31,423.615,1,0.01,9.02,Carte,Google Ads,5.99,Retournée,419.37885,62.9068275,47.89682749999999,2025-09,1,0,25,9105.68585
CMD100204,2025-10-23,C1051,Abidjan,Maison,Produit_Maison_33,142.37,2,0.0,2.51,Paiement à la livraison,Google Ads,7.28,Livrée,284.74,99.65899999999999,89.86899999999999,2025-10,0,0,2,321.2628
CMD100205,2025-08-26,C0088,Douala,Électronique,Produit_Beauté_30,43.02,1,0.05,2.2,Virement,Google Ads,3.32,Livrée,40.869,6.13035,0.61035,2025-08,0,0,13,4248.465
CMD100206,2025-12-12,C0124,Kinshasa,Beauté,Produit_Beauté_28,24.39,3,0.09,7.62,Paiement à la livraison,Google Ads,6.16,Livrée,66.5847,36.621585,22.841585000000002,2025-12,0,0,16,4145.2196
CMD100207,2025-12-23,C0364,Douala,Électronique,Produit_Électronique_21,505.06,2,0.1,4.15,Carte,Google Ads,5.36,Retournée,909.1080000000001,136.3662,126.85619999999999,2025-12,1,0,19,8252.4673
CMD100208,2025-12-03,C0064,Cotonou,Mode,Produit_Mode_25,52.1,3,0.29,4.25,Virement,Instagram Ads,8.31,Livrée,110.973,49.93785,37.377849999999995,2025-12,0,0,11,3807.7775
CMD100209,2025-11-30,C0232,Douala,Électronique,Produit_Électronique_42,396.65,2,0.0,5.51,Carte,Influenceur,11.41,Livrée,793.3,118.99499999999999,102.07499999999999,2025-11,0,0,20,4809.9518499999995
CMD100210,2025-12-14,C1129,Abidjan,Électronique,Produit_Électronique_28,330.31,1,0.14,9.94,Mobile Money,Instagram Ads,10.07,Livrée,284.0666,42.609989999999996,22.59999,2025-12,0,0,4,958.2938999999999
CMD100211,2025-10-24,C0847,Abidjan,Électronique,Produit_Électronique_26,502.45,1,0.23,4.37,Paiement à la livraison,Instagram Ads,13.82,Livrée,386.8865,58.032975,39.842975,2025-10,0,0,1,386.8865
CMD100212,2025-10-15,C0640,Brazzaville,Beauté,Produit_Beauté_24,30.5,2,0.11,5.07,Virement,Instagram Ads,5.6,Livrée,54.29,29.8595,19.189500000000002,2025-10,0,0,2,127.4708
CMD100213,2025-08-09,C0971,Abidjan,Mode,Produit_Mode_6,46.29,3,0.19,5.3,Carte,Email,1.11,Retournée,112.48470000000002,50.61811500000001,44.208115000000014,2025-08,1,0,5,550.0811000000001
CMD100214,2025-10-19,C0378,Dakar,Mode,Produit_Mode_36,43.49,2,0.28,9.22,Mobile Money,Google Ads,6.62,Livrée,62.6256,28.18152,12.34152,2025-10,0,0,18,4181.8615
CMD100215,2025-07-16,C0287,Kinshasa,Électronique,Produit_Électronique_23,509.63,2,0.1,2.98,Paiement à la livraison,Instagram Ads,7.95,Livrée,917.3340000000001,137.6001,126.6701,2025-07,0,0,14,3489.5337
CMD100216,2025-12-18,C0866,Abidjan,Beauté,Produit_Beauté_19,22.03,1,0.04,5.57,Carte,Google Ads,4.53,Livrée,21.1488,11.631840000000002,1.5318400000000016,2025-12,0,0,1,21.1488
CMD100217,2025-12-01,C0053,Lomé,Maison,Produit_Maison_10,171.49,3,0.01,5.14,Mobile Money,Google Ads,4.85,Livrée,509.3253,178.263855,168.27385500000003,2025-12,0,0,18,6617.6381
CMD100218,2025-12-16,C0055,Douala,Électronique,Produit_Beauté_49,28.59,1,0.03,4.72,Carte,Influenceur,14.19,Livrée,27.7323,4.159845,-14.750155,2025-12,0,0,12,2362.6328
CMD100219,2025-09-10,C0219,Kinshasa,Électronique,Produit_Électronique_39,276.44,1,0.26,2.84,Carte,Instagram Ads,10.31,Livrée,204.5656,30.684839999999998,17.534839999999996,2025-09,0,0,19,3733.3055
CMD100220,2025-12-16,C0547,Brazzaville,Électronique,Produit_Électronique_45,266.23,2,0.06,5.67,Virement,Instagram Ads,8.88,Retournée,500.5124,75.07686,60.52685999999999,2025-12,1,0,1,500.5124
CMD100221,2025-09-18,C0718,Libreville,Électronique,Produit_Électronique_37,411.72,1,0.14,2.71,Mobile Money,Instagram Ads,9.74,Retournée,354.0792,53.11188,40.66188,2025-09,1,0,5,1037.2204
CMD100222,2025-12-16,C0072,Kinshasa,Beauté,Produit_Beauté_6,46.06,1,0.08,2.46,Carte,Google Ads,4.3,Livrée,42.37520000000001,23.306360000000005,16.546360000000004,2025-12,0,0,18,3361.229
CMD100223,2025-11-13,C0214,Abidjan,Mode,Produit_Mode_24,12.92,3,0.14,5.91,Mobile Money,Email,0.71,Livrée,33.3336,15.000119999999999,8.380119999999998,2025-11,0,0,20,7089.9391
CMD100224,2025-09-18,C1590,Brazzaville,Mode,Produit_Mode_4,44.38,1,0.17,9.26,Carte,Google Ads,7.26,Livrée,36.8354,16.57593,0.055930000000000035,2025-09,0,0,2,436.19149999999996
CMD100225,2025-08-09,C0316,Douala,Électronique,Produit_Électronique_18,507.94,2,0.05,8.35,Carte,Google Ads,6.95,Annulée,0.0,0.0,-15.3,2025-08,0,1,15,1964.0293000000001
CMD100226,2025-10-22,C0994,Cotonou,Électronique,Produit_Électronique_18,445.25,2,0.04,6.09,Paiement à la livraison,Email,0.8,Livrée,854.88,128.232,121.342,2025-10,0,0,1,854.88
CMD100227,2025-08-25,C0233,Douala,Mode,Produit_Mode_34,39.56,3,0.16,5.81,Paiement à la livraison,Influenceur,16.91,Livrée,99.69120000000001,44.86104,22.14104,2025-08,0,0,12,2677.4373
CMD100228,2025-12-18,C0112,Kinshasa,Maison,Produit_Maison_1,79.07,3,0.04,5.81,Carte,Influenceur,4.31,Livrée,227.72159999999997,79.70255999999998,69.58255999999997,2025-12,0,0,15,4950.3884
CMD100229,2025-08-22,C0108,Dakar,Beauté,Produit_Beauté_19,18.64,2,0.06,6.23,Virement,Email,1.73,Livrée,35.0432,19.27376,11.313759999999998,2025-08,0,0,16,5010.4933
CMD100230,2025-09-22,C0254,Brazzaville,Beauté,Produit_Beauté_9,24.01,1,0.01,8.77,Mobile Money,Google Ads,6.29,Livrée,23.7699,13.073445000000001,-1.9865549999999983,2025-09,0,0,15,3649.3196
CMD100231,2025-10-06,C0117,Kinshasa,Mode,Produit_Mode_5,34.65,1,0.12,7.06,Virement,Google Ads,4.53,Livrée,30.491999999999997,13.7214,2.1313999999999993,2025-10,0,0,16,6956.0992
CMD100233,2025-09-19,C0293,Abidjan,Électronique,Produit_Électronique_19,495.15,3,0.04,7.12,Paiement à la livraison,Influenceur,7.62,Livrée,1426.0319999999997,213.90479999999994,199.16479999999993,2025-09,0,0,18,4971.5046999999995
CMD100234,2025-07-30,C0166,Dakar,Maison,Produit_Maison_45,174.43,2,0.23,7.1,Paiement à la livraison,Instagram Ads,13.67,Livrée,268.6222,94.01777,73.24777,2025-07,0,0,16,3332.3668
CMD100235,2025-10-01,C0054,Douala,Mode,Produit_Mode_26,20.37,2,0.25,4.17,Carte,Google Ads,3.71,Livrée,30.555,13.74975,5.869750000000001,2025-10,0,0,22,8080.5377
CMD100236,2025-09-18,C0453,Abidjan,Mode,Produit_Mode_5,45.03,3,0.15,6.75,Mobile Money,Instagram Ads,6.03,Livrée,114.8265,51.671925,38.891925,2025-09,0,0,2,173.3161
CMD100237,2025-11-08,C1086,Douala,Maison,Produit_Maison_23,82.1,1,0.29,6.52,Virement,Instagram Ads,5.83,Livrée,58.29099999999999,20.401849999999996,8.051849999999996,2025-11,0,0,3,931.1876
CMD100238,2025-12-13,C0483,Douala,Maison,Produit_Maison_13,44.82,3,0.1,2.03,Virement,Instagram Ads,9.94,Annulée,0.0,0.0,-11.969999999999999,2025-12,0,1,2,51.0082
CMD100239,2025-08-14,C1556,Dakar,Électronique,Produit_Électronique_12,257.31,1,0.12,5.8,Carte,Instagram Ads,6.3,Livrée,226.43280000000001,33.96492,21.864919999999998,2025-08,0,0,2,226.43280000000001
CMD100240,2025-12-08,C0386,Brazzaville,Beauté,Produit_Beauté_44,24.97,3,0.04,2.42,Paiement à la livraison,Email,0.81,Livrée,71.91359999999999,39.552479999999996,36.32247999999999,2025-12,0,0,13,1573.3381
CMD100241,2025-11-22,C1279,Abidjan,Maison,Produit_Maison_10,81.2,1,0.07,8.37,Virement,Email,1.8,Livrée,75.51599999999999,26.430599999999995,16.260599999999993,2025-11,0,0,1,75.51599999999999
CMD100242,2025-10-21,C0226,Kinshasa,Beauté,Produit_Beauté_38,30.38,2,0.1,2.68,Virement,Google Ads,5.34,Livrée,54.684,30.0762,22.0562,2025-10,0,0,13,2685.1963
CMD100243,2025-07-15,C0037,Dakar,Électronique,Produit_Électronique_3,380.27,1,0.18,4.7,Paiement à la livraison,Instagram Ads,7.68,Livrée,311.8214,46.77321,34.393209999999996,2025-07,0,0,16,3109.2409
CMD100244,2025-07-15,C0146,Kinshasa,Électronique,Produit_Électronique_40,373.84,3,0.28,5.18,Carte,Instagram Ads,7.67,Retournée,807.4943999999999,121.12415999999999,108.27415999999998,2025-07,1,0,17,5860.3018999999995
CMD100246,2025-11-24,C0658,Abidjan,Électronique,Produit_Électronique_4,255.25,3,0.03,9.79,Mobile Money,Email,0.5,Livrée,742.7775,111.416625,101.12662499999999,2025-11,0,0,3,2032.2057
CMD100248,2025-12-13,C0126,Dakar,Maison,Produit_Maison_34,91.73,2,0.1,6.49,Paiement à la livraison,Email,1.3,Livrée,165.114,57.789899999999996,49.9999,2025-12,0,0,14,5553.24415
CMD100249,2025-11-11,C0745,Kinshasa,Maison,Produit_Maison_25,118.29,2,0.09,8.49,Virement,Instagram Ads,11.22,Livrée,215.28780000000003,75.35073000000001,55.64073000000002,2025-11,0,0,2,875.431
CMD100250,2025-10-13,C1390,Abidjan,Mode,Produit_Mode_5,22.45,1,0.13,7.52,Virement,Influenceur,15.04,Livrée,19.531499999999998,8.789174999999998,-13.770825,2025-10,0,0,4,1293.2180999999998
CMD100251,2025-09-23,C0347,Douala,Maison,Produit_Maison_22,153.94,1,0.01,7.44,Mobile Money,Email,1.29,Livrée,152.4006,53.34021,44.61021,2025-09,0,0,20,4794.5428999999995
CMD100252,2025-07-21,C0072,Abidjan,Électronique,Produit_Électronique_42,378.35,2,0.16,7.39,Virement,Instagram Ads,10.61,Livrée,635.628,95.3442,77.3442,2025-07,0,0,18,3361.229
CMD100253,2025-12-26,C0264,Brazzaville,Électronique,Produit_Électronique_20,564.74,2,0.1,7.69,Carte,Influenceur,19.92,Livrée,1016.532,152.4798,124.86980000000001,2025-12,0,0,7,3843.8667
